SEASON,RANK,PLAYER,AGE,TEAM,POSITION,GP,G,A,PTS,PLUS_MIN,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO_PCT,BLK,HIT,TAKE,GIVE
2022_2023,795,Tobias Björnfot,21,LAK,D,10,0,1,1,1,6,0,0,0,0,1,0,0,10,0,20,142:50:00,14:17,0,0,,11,12,0,0
2022_2023,796,Matěj Blümel,22,DAL,RW,6,1,0,1,-2,0,1,0,0,0,0,0,0,7,14.3,12,58:13:00,9:42,0,0,,2,7,3,5
2022_2023,797,Jack Campbell,31,EDM,G,36,0,1,1,0,2,0,0,0,0,1,0,0,0,,1,2026:23:00,56:17:00,0,0,,0,1,1,24
2022_2023,798,Connor Carrick,28,BOS,D,1,0,1,1,3,0,0,0,0,0,1,0,0,2,0,4,16:54,16:54,0,0,,0,4,0,0
2022_2023,799,Kyle Clifford,32,TOR,LW,2,0,1,1,1,2,0,0,0,0,1,0,0,2,0,5,15:49,7:55,0,0,,0,6,0,0
2022_2023,800,Eric Comrie,27,BUF,G,19,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1111:59:00,58:32:00,0,0,,0,0,2,8
2022_2023,801,Lucas Condotta,25,MTL,F,1,1,0,1,0,0,1,0,0,0,0,0,0,5,20,7,11:02,11:02,4,3,57.1,0,3,0,0
2022_2023,802,Pheonix Copley,31,LAK,G,37,0,1,1,0,19,0,0,0,0,0,1,0,0,,0,2089:29:00,56:28:00,0,0,,0,1,4,11
2022_2023,803,Joseph Cramarossa,30,MIN,C,4,1,0,1,0,4,1,0,0,0,0,0,0,1,100,3,31:11:00,7:48,0,1,0,1,8,1,0
2022_2023,804,Kyle Criscuolo,30,SJS,C,1,1,0,1,0,0,1,0,0,1,0,0,0,2,50,2,13:14,13:14,1,0,100,1,2,1,0
2022_2023,805,Laurent Dauphin,27,ARI,C,21,1,0,1,-4,10,1,0,0,0,0,0,0,25,4,41,219:39:00,10:28,84,73,53.5,10,17,10,4
2022_2023,806,Collin Delia,28,VAN,G,20,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1135:40:00,56:47:00,0,0,,0,0,1,12
2022_2023,807,Thatcher Demko,27,VAN,G,32,0,1,1,0,4,0,0,0,0,0,1,0,0,,0,1878:31:00,58:42:00,0,0,,0,0,0,13
2022_2023,808,Travis Dermott,26,VAN,D,11,1,0,1,-4,2,1,0,0,0,0,0,0,7,14.3,14,151:15:00,13:45,0,0,,10,10,1,1
2022_2023,809,Brian Elliott,37,TBL,G,22,0,1,1,0,0,0,0,0,0,0,0,1,0,,0,1324:44:00,60:13:00,0,0,,0,0,7,10
2022_2023,810,Sean Farrell,21,MTL,C,6,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,16,83:14:00,13:52,0,0,,2,0,1,2
2022_2023,811,Trey Fix-Wolansky,23,CBJ,RW,9,1,0,1,-5,0,1,0,0,0,0,0,0,19,5.3,34,116:29:00,12:57,0,0,,8,11,2,2
2022_2023,812,Cale Fleury,24,SEA,D,12,0,1,1,0,2,0,0,0,0,1,0,0,10,0,29,159:42:00,13:19,0,0,,13,28,3,9
2022_2023,813,Haydn Fleury,26,TBL,D,29,0,1,1,-10,14,0,0,0,0,1,0,0,33,0,70,370:59:00,12:48,0,0,,30,30,3,6
2022_2023,814,Marc-André Fleury,38,MIN,G,46,0,1,1,0,2,0,0,0,0,0,1,0,0,,0,2654:17:00,57:42:00,0,0,,0,0,5,16
2022_2023,815,Nolan Foote,22,NJD,LW,6,1,0,1,2,0,1,0,0,0,0,0,0,4,25,7,43:18:00,7:13,0,2,0,3,5,2,0
2022_2023,816,Pavel Francouz,32,COL,G,16,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,964:32:00,60:17:00,0,0,,0,0,0,9
2022_2023,817,Brendan Gaunce,28,CBJ,C,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0,12,52:19:00,10:28,33,23,58.9,2,4,1,1
2022_2023,818,Alexandar Georgiev,26,COL,G,62,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3700:20:00,59:41:00,0,0,,0,0,0,33
2022_2023,819,Damien Giroux,22,MIN,C,1,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,13:57,13:57,2,3,40,1,2,0,0
2022_2023,820,Kevin Gravel,30,NSH,D,23,0,1,1,-10,4,0,0,0,0,1,0,0,20,0,51,328:11:00,14:16,0,0,,36,23,2,12
2022_2023,821,Philipp Grubauer,31,SEA,G,39,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,2065:37:00,52:58:00,0,0,,0,0,1,6
2022_2023,822,Dave Gust,28,CHI,RW,4,1,0,1,-2,2,1,0,0,0,0,0,0,7,14.3,13,56:49:00,14:12,0,0,,1,3,1,1
2022_2023,823,Filip Gustavsson,24,MIN,G,39,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,2310:56:00,59:15:00,0,0,,0,0,1,15
2022_2023,824,Libor Hájek,24,NYR,D,16,1,0,1,2,4,1,0,0,0,0,0,0,13,7.7,25,212:09:00,13:16,0,0,,20,17,2,7
2022_2023,825,Jaroslav Halák,37,NYR,G,25,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1453:56:00,58:09:00,0,0,,0,0,0,17
2022_2023,826,Ville Heinola,21,WPG,D,10,0,1,1,-5,2,0,0,0,0,1,0,0,5,0,13,132:40:00,13:16,0,0,,7,7,2,8
2022_2023,827,Drew Helleson,21,ANA,D,3,1,0,1,0,2,1,0,0,0,0,0,0,4,25,5,40:57:00,13:39,0,0,,3,2,0,0
2022_2023,828,Adin Hill,26,VEG,G,27,0,1,1,0,2,0,0,0,0,1,0,0,0,,1,1490:54:00,55:13:00,0,0,,0,0,2,13
2022_2023,829,Michael Hutchinson,32,CBJ,G,16,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,755:27:00,47:13:00,0,0,,0,0,0,4
2022_2023,830,Vincent Iorio,20,WSH,D,3,0,1,1,0,0,0,0,0,0,1,0,0,3,0,9,43:02:00,14:21,0,0,,3,2,1,3
2022_2023,831,Miloš Kelemen,23,ARI,F,14,1,0,1,-5,23,1,0,0,0,0,0,0,12,8.3,24,107:31:00,7:41,1,2,33.3,6,26,0,2
2022_2023,832,Matthew Knies,20,TOR,LW,3,0,1,1,1,2,0,0,0,0,1,0,0,4,0,7,39:20:00,13:07,0,0,,2,2,3,1
2022_2023,833,Spencer Knight,21,FLA,G,21,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1168:45:00,55:39:00,0,0,,0,0,1,16
2022_2023,834,Nikolai Knyzhov,24,SJS,D,12,1,0,1,-13,8,1,0,0,0,0,0,0,10,10,19,193:44:00,16:09,0,0,,16,11,3,9
2022_2023,835,Cole Koepke,24,TBL,LW,17,1,0,1,-5,2,1,0,0,0,0,0,0,12,8.3,32,154:43:00,9:06,0,0,,5,32,4,6
2022_2023,836,Joona Koppanen,24,BOS,LW,5,0,1,1,0,4,0,0,0,0,1,0,0,2,0,4,54:08:00,10:50,25,19,56.8,2,8,4,3
2022_2023,837,John Leonard,24,NSH,LW,6,1,0,1,0,2,1,0,0,1,0,0,0,4,25,11,69:14:00,11:32,0,0,,4,4,4,3
2022_2023,838,Charlie Lindgren,29,WSH,G,31,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1692:04:00,54:35:00,0,0,,0,0,1,9
2022_2023,839,Jake Livingstone,,NSH,D,5,0,1,1,-2,2,0,0,0,0,1,0,0,3,0,9,77:15:00,15:27,0,0,,11,6,0,3
2022_2023,840,William Lockwood,24,VAN,RW,13,0,1,1,-7,0,0,0,0,0,1,0,0,12,0,20,133:36:00,10:17,0,0,,13,37,4,3
2022_2023,841,Jake Lucchini,27,OTT,F,11,1,0,1,-2,0,0,1,0,1,0,0,0,14,7.1,27,128:23:00,11:40,0,2,0,1,16,3,7
2022_2023,842,Joona Luoto,25,CBJ,F,7,1,0,1,-7,0,1,0,0,0,0,0,0,7,14.3,13,87:15:00,12:28,1,0,100,3,11,3,4
2022_2023,843,Ukko-Pekka Luukkonen,23,BUF,G,33,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1910:13:00,57:53:00,0,0,,0,0,1,9
2022_2023,844,Olle Lycksell,23,PHI,RW,8,0,1,1,-3,8,0,0,0,0,1,0,0,5,0,6,84:29:00,10:34,0,0,,7,1,1,2
2022_2023,845,Aidan McDonough,23,VAN,LW,6,1,0,1,-2,2,1,0,0,0,0,0,0,4,25,9,55:51:00,9:19,1,0,100,2,7,0,0
2022_2023,846,Dylan McIlrath,30,WSH,D,6,0,1,1,-6,7,0,0,0,0,1,0,0,1,0,17,70:03:00,11:41,0,0,,7,14,0,2
2022_2023,847,Bobby McMann,26,TOR,F,10,0,1,1,-2,2,0,0,0,0,1,0,0,18,0,29,105:43:00,10:34,1,1,50,0,17,2,2
2022_2023,848,Cole McWard,21,VAN,D,5,1,0,1,0,0,1,0,0,0,0,0,0,6,16.7,15,71:04:00,14:13,0,0,,6,5,0,4
2022_2023,849,Elvis Merzļikins,28,CBJ,G,30,0,1,1,0,4,0,0,0,0,0,1,0,0,,0,1560:12:00,52:00:00,0,0,,0,0,0,18
2022_2023,850,Carson Meyer,25,CBJ,RW,14,0,1,1,-2,6,0,0,0,0,1,0,0,17,0,32,136:05:00,9:43,0,0,,6,26,3,0
2022_2023,851,Jake Muzzin,33,TOR,D,4,0,1,1,0,2,0,0,0,0,1,0,0,8,0,19,66:51:00,16:43,0,0,,10,11,2,5
2022_2023,852,Nikita Nesterenko,21,ANA,C,9,1,0,1,-3,0,1,0,0,0,0,0,0,23,4.3,30,119:36:00,13:17,0,3,0,1,6,4,3
2022_2023,853,Jake Oettinger,24,DAL,G,62,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,3644:53:00,58:47:00,0,0,,0,0,1,18
2022_2023,854,Nikita Okhotyuk,22,NJD,D,10,1,0,1,1,2,1,0,0,1,0,0,0,6,16.7,11,117:20:00,11:44,0,0,,9,31,1,4
2022_2023,855,Luke Philp,27,CHI,F,3,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,35:02:00,11:41,1,3,25,0,4,2,0
2022_2023,856,Tucker Poolman,29,VAN,D,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0,4,41:53:00,13:58,0,0,,2,2,1,1
2022_2023,857,Samuel Poulin,21,PIT,RW,3,0,1,1,-3,2,0,0,0,0,0,1,0,2,0,5,29:54:00,9:58,8,9,47.1,1,3,0,1
2022_2023,858,Mikael Pyyhtia,21,CBJ,LW,2,0,1,1,-2,2,0,0,0,0,0,1,0,2,0,4,27:03:00,13:32,0,0,,2,0,0,2
2022_2023,859,Kristian Reichel,24,WPG,F,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,21:07,10:34,0,0,,0,2,1,0
2022_2023,860,Mike Reilly,29,BOS,D,10,0,1,1,0,2,0,0,0,0,1,0,0,12,0,29,167:21:00,16:44,0,0,,10,21,0,4
2022_2023,861,Justin Richards,24,CBJ,F,2,0,1,1,-1,0,0,0,0,0,1,0,0,0,,0,21:35,10:48,5,8,38.5,0,4,1,0
2022_2023,862,Kevin Rooney,29,CGY,C,17,0,1,1,-2,7,0,0,0,0,1,0,0,14,0,27,150:40:00,8:52,44,61,41.9,10,26,4,3
2022_2023,863,Marco Rossi,21,MIN,C,19,0,1,1,-7,8,0,0,0,0,1,0,0,13,0,28,237:57:00,12:31,69,77,47.3,9,6,5,2
2022_2023,864,Jonas Røndbjerg,23,VEG,RW,13,0,1,1,-5,4,0,0,0,0,1,0,0,15,0,24,132:13:00,10:10,1,2,33.3,7,2,8,1
2022_2023,865,Steven Santini,27,STL,D,4,0,1,1,0,2,0,0,0,0,1,0,0,5,0,9,50:02:00,12:31,0,0,,10,6,0,4
2022_2023,866,Juuse Saros,27,NSH,G,64,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3809:59:00,59:32:00,0,0,,0,0,2,26
2022_2023,867,Corey Schueneman,27,MTL,D,7,0,1,1,1,0,0,0,0,0,1,0,0,8,0,13,102:55:00,14:42,0,0,,12,4,2,3
2022_2023,868,Brett Seney,26,CHI,LW,7,1,0,1,-2,2,1,0,0,0,0,0,0,9,11.1,14,91:54:00,13:08,5,8,38.5,4,11,2,0
2022_2023,869,Igor Shesterkin,27,NYR,G,58,0,1,1,0,2,0,0,0,0,1,0,0,0,,1,3488:46:00,60:09:00,0,0,,0,0,2,17
2022_2023,870,Ilya Sorokin,27,NYI,G,62,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3587:04:00,57:51:00,0,0,,0,0,0,10
2022_2023,871,Jordan Spence,21,LAK,D,6,0,1,1,1,0,0,0,0,0,1,0,0,6,0,16,84:00:00,14:00,0,0,,3,3,1,3
2022_2023,872,Oskar Steen,24,BOS,C,3,1,0,1,0,0,1,0,0,0,0,0,0,5,20,5,27:28:00,9:09,0,1,0,0,3,1,1
2022_2023,873,Stanislav Svozil,20,CBJ,D,2,0,1,1,-3,2,0,0,0,0,0,1,0,3,0,7,40:14:00,20:07,0,0,,1,1,0,1
2022_2023,874,Billy Sweezey,26,CBJ,D,9,0,1,1,-3,9,0,0,0,0,1,0,0,3,0,16,154:00:00,17:07,0,0,,20,39,2,3
2022_2023,875,Mads Søgaard,22,OTT,G,19,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1047:30:00,55:08:00,0,0,,0,0,0,8
2022_2023,876,Daniil Tarasov,23,CBJ,G,17,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,874:08:00,51:25:00,0,0,,0,0,0,6
2022_2023,877,Joel Teasdale,23,MTL,F,2,0,1,1,-2,0,0,0,0,0,1,0,0,1,0,2,21:44,10:52,0,1,0,1,2,1,2
2022_2023,878,Dominic Toninato,28,WPG,C,5,0,1,1,0,2,0,0,0,0,1,0,0,7,0,8,39:38:00,7:56,9,9,50,2,6,2,1
2022_2023,879,Linus Ullmark,29,BOS,G,49,1,0,1,0,2,1,0,0,0,0,0,0,1,100,1,2882:12:00,58:49:00,0,0,,0,0,0,7
2022_2023,880,Alex Vlasic,21,CHI,D,6,0,1,1,-1,0,0,0,0,0,1,0,0,4,0,5,117:49:00,19:38,0,0,,9,5,5,1
2022_2023,881,Parker Wotherspoon,25,NYI,D,12,0,1,1,5,4,0,0,0,0,1,0,0,10,0,17,159:55:00,13:20,0,0,,7,8,4,1
2022_2023,882,Radim Zohorna,26,2TM,F,10,1,0,1,-1,0,1,0,0,0,0,0,0,9,11.1,13,85:45:00,8:35,21,20,51.2,2,7,5,0
2022_2023,882,Radim Zohorna,26,CGY,F,8,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,6,67:21:00,8:25,21,18,53.8,1,5,3,0
2022_2023,882,Radim Zohorna,26,TOR,F,2,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,7,18:24,9:12,0,2,0,1,2,2,0
2022_2023,883,Jett Alexander,23,TOR,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,1:10,1:10,0,0,,0,0,0,0
2022_2023,884,Frédéric Allard,25,MTL,D,3,0,0,0,2,0,0,0,0,0,0,0,0,6,0,13,41:32:00,13:51,0,0,,2,0,0,3
2022_2023,885,Lias Andersson,24,LAK,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,3,8:37,8:37,0,0,,0,2,0,0
2022_2023,886,Justus Annunen,22,COL,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,117:20:00,58:40:00,0,0,,0,0,0,1
2022_2023,887,Yaroslav Askarov,20,NSH,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,57:50:00,57:50:00,0,0,,0,0,0,1
2022_2023,888,Ronald Attard,23,PHI,D,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,33:29:00,16:45,0,0,,2,3,3,0
2022_2023,889,Cole Bardreau,29,NYI,F,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,2,6:37,6:37,0,0,,0,2,0,0
2022_2023,890,Alex Barré-Boulet,25,TBL,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10:01,10:01,0,1,0,0,0,1,0
2022_2023,891,Owen Beck,18,MTL,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,9:48,9:48,1,2,33.3,1,0,0,0
2022_2023,892,Adam Beckman,21,MIN,LW,9,0,0,0,-2,0,0,0,0,0,0,0,0,12,0,25,96:13:00,10:41,0,1,0,2,3,2,0
2022_2023,893,Tyler Benson,24,EDM,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,12:34,6:17,0,0,,0,2,0,0
2022_2023,894,Matthew Berlin,,EDM,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,2:26,2:26,0,0,,0,0,0,0
2022_2023,895,Mackenzie Blackwood,26,NJD,G,22,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1125:33:00,51:10:00,0,0,,0,0,0,8
2022_2023,896,Anton Blidh,27,COL,LW,14,0,0,0,-2,4,0,0,0,0,0,0,0,9,0,13,92:07:00,6:35,1,3,25,2,18,1,0
2022_2023,897,Sergei Bobrovsky,34,FLA,G,50,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2834:22:00,56:41:00,0,0,,0,0,1,22
2022_2023,898,Henrik Borgström,25,WSH,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:10,8:10,0,0,,0,0,0,0
2022_2023,899,Mark Borowiecki,33,NSH,D,4,0,0,0,0,12,0,0,0,0,0,0,0,1,0,7,39:42:00,9:56,0,0,,1,5,0,0
2022_2023,900,Shane Bowers,23,COL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1:46,1:46,0,2,0,0,0,0,0
2022_2023,901,Laurent Brossoit,29,VEG,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,636:02:00,57:49:00,0,0,,0,0,0,10
2022_2023,902,Connor Brown,29,WSH,RW,4,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,8,67:04:00,16:46,2,3,40,1,6,1,2
2022_2023,903,Callahan Burke,25,COL,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,2,17:37,8:49,2,4,33.3,2,1,2,0
2022_2023,904,Drake Caggiula,28,PIT,LW,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,3,26:24:00,6:36,0,1,0,1,6,1,0
2022_2023,905,Lucas Carlsson,25,FLA,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,4,20:11,10:06,0,0,,1,3,0,1
2022_2023,906,Jackson Cates,25,PHI,C,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,44:53:00,8:59,9,10,47.4,1,3,1,0
2022_2023,907,Rourke Chartier,26,OTT,C,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,62:01:00,10:20,19,14,57.6,3,10,1,0
2022_2023,908,Dennis Cholowski,24,NYI,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,25:33:00,12:47,0,0,,1,0,0,1
2022_2023,909,Matthew Coronato,20,CGY,RW,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,6,14:38,14:38,0,0,,0,1,1,2
2022_2023,910,William Cuylle,20,NYR,LW,4,0,0,0,-2,10,0,0,0,0,0,0,0,1,0,3,27:50:00,6:58,0,2,0,0,8,2,1
2022_2023,911,Joey Daccord,26,SEA,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,248:08:00,49:38:00,0,0,,0,0,0,3
2022_2023,912,Jeremy Davies,26,BUF,D,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,8:33,8:33,0,0,,1,0,0,0
2022_2023,913,Jean-Sébastien Dea,28,ARI,C,4,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,4,37:48:00,9:27,1,2,33.3,1,3,1,0
2022_2023,914,Aaron Dell,33,SJS,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,199:17:00,49:49:00,0,0,,0,0,0,3
2022_2023,915,Jason Demers,34,EDM,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,10:44,10:44,0,0,,3,3,0,1
2022_2023,916,Semyon Der-Arguchintsev,22,TOR,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,7:16,7:16,0,0,,0,0,0,1
2022_2023,917,Nick DeSimone,28,CGY,D,4,0,0,0,-4,2,0,0,0,0,0,0,0,4,0,7,45:00:00,11:15,0,0,,4,2,2,1
2022_2023,918,Casey DeSmith,31,PIT,G,38,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2065:57:00,54:22:00,0,0,,0,0,0,7
2022_2023,919,Elliot Desnoyers,,PHI,F,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,7,53:28:00,13:22,8,14,36.4,4,9,2,1
2022_2023,920,Lukáš Dostál,22,ANA,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1062:43:00,55:56:00,0,0,,0,0,0,2
2022_2023,921,Jamie Drysdale,20,ANA,D,8,0,0,0,-3,2,0,0,0,0,0,0,0,8,0,18,140:58:00,17:37,0,0,,6,7,0,3
2022_2023,922,William Dufour,21,NYI,RW,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,0,6:48,6:48,0,1,0,0,1,0,1
2022_2023,923,Joshua Dunne,24,CBJ,C,8,0,0,0,-6,6,0,0,0,0,0,0,0,4,0,10,79:43:00,9:58,26,25,51,4,19,0,1
2022_2023,924,Arnaud Durandeau,24,NYI,LW,4,0,0,0,1,2,0,0,0,0,0,0,0,9,0,11,52:00:00,13:00,0,1,0,2,3,1,0
2022_2023,925,Olle Eriksson Ek,23,ANA,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,63:59:00,63:59:00,0,0,,0,0,0,0
2022_2023,926,Samuel Ersson,23,PHI,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,644:55:00,53:45:00,0,0,,0,0,0,2
2022_2023,927,Brock Faber,20,MIN,D,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,40:08:00,20:04,0,0,,9,0,1,1
2022_2023,928,Taylor Fedun,34,PIT,D,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,44:16:00,11:04,0,0,,4,3,0,0
2022_2023,929,Dylan Ferguson,24,OTT,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,118:52:00,59:26:00,0,0,,0,0,0,2
2022_2023,930,Steven Fogarty,29,MIN,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,20:38,10:19,2,2,50,0,3,1,0
2022_2023,931,Anton Forsberg,30,OTT,G,28,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1471:43:00,52:34:00,0,0,,0,0,1,8
2022_2023,932,Gabriel Fortier,22,TBL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:25,8:25,0,0,,0,1,0,0
2022_2023,933,Jean-Luc Foudy,20,COL,C,9,0,0,0,-3,6,0,0,0,0,0,0,0,12,0,15,90:16:00,10:02,0,3,0,2,2,3,5
2022_2023,934,Alex Galchenyuk,28,COL,C,11,0,0,0,-8,4,0,0,0,0,0,0,0,8,0,15,78:11:00,7:06,4,3,57.1,3,10,0,0
2022_2023,935,Glenn Gawdin,25,ANA,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,4,28:47:00,9:36,8,14,36.4,3,4,0,1
2022_2023,936,Jon Gillies,29,CBJ,G,3,0,0,0,,0,0,0,0,0,0,0,0,0,,0,118:09:00,39:23:00,0,0,,0,0,0,0
2022_2023,937,Adam Ginning,23,PHI,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,16:40,16:40,0,0,,2,2,0,0
2022_2023,938,Jet Greaves,21,CBJ,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,58:57:00,58:57:00,0,0,,0,0,0,0
2022_2023,939,Thomas Greiss,37,STL,G,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1089:21:00,51:52:00,0,0,,0,0,1,9
2022_2023,940,Benoit-Olivier Groulx,22,ANA,C,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,32:41:00,16:21,9,11,45,0,0,2,3
2022_2023,941,Jonathan Gruden,22,PIT,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,15:59,5:20,5,9,35.7,1,4,1,0
2022_2023,942,Max Guenette,21,OTT,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,3,8:47,8:47,0,0,,1,1,0,0
2022_2023,943,Filip Hallander,22,PIT,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,19:56,9:58,0,0,,3,1,2,2
2022_2023,944,James Hamblin,23,EDM,F,10,0,0,0,-3,2,0,0,0,0,0,0,0,12,0,16,88:37:00,8:52,27,15,64.3,1,2,2,1
2022_2023,945,Mike Hardman,23,CHI,RW,8,0,0,0,-2,0,0,0,0,0,0,0,0,7,0,12,81:19:00,10:10,6,4,60,6,25,3,2
2022_2023,946,Carter Hart,24,PHI,G,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3163:46:00,57:31:00,0,0,,0,0,0,28
2022_2023,947,Dillon Heatherington,27,OTT,D,3,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,3,27:48:00,9:16,0,0,,2,2,1,2
2022_2023,948,Magnus Hellberg,31,2TM,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,936:21:00,52:01:00,0,0,,0,0,0,8
2022_2023,948,Magnus Hellberg,31,OTT,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,60:00:00,60:00:00,0,0,,0,0,0,3
2022_2023,948,Magnus Hellberg,31,DET,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,876:21:00,51:33:00,0,0,,0,0,0,5
2022_2023,949,Connor Hellebuyck,29,WPG,G,64,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3777:58:00,59:02:00,0,0,,0,0,20,42
2022_2023,950,Darren Helm,36,COL,C,11,0,0,0,-1,4,0,0,0,0,0,0,0,10,0,15,99:04:00,9:00,31,43,41.9,3,16,1,1
2022_2023,951,Matthew Highmore,26,STL,LW,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,21:30,10:45,0,0,,0,4,1,0
2022_2023,952,Taro Hirose,26,DET,LW,3,0,0,0,-2,2,0,0,0,0,0,0,0,2,0,4,30:59:00,10:20,1,0,100,2,1,0,1
2022_2023,953,Hayden Hodgson,26,PHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4:46,4:46,0,0,,0,0,0,0
2022_2023,954,Joel Hofer,22,STL,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,317:12:00,52:52:00,0,0,,0,0,1,1
2022_2023,955,Charles Hudon,28,COL,LW,9,0,0,0,-2,2,0,0,0,0,0,0,0,18,0,26,97:01:00,10:47,5,4,55.6,2,13,3,0
2022_2023,956,Ville Husso,27,DET,G,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3220:14:00,57:30:00,0,0,,0,0,1,16
2022_2023,957,Bokondji Imama,26,ARI,LW,5,0,0,0,-2,5,0,0,0,0,0,0,0,0,,3,37:25:00,7:29,0,0,,2,13,0,0
2022_2023,958,Connor Ingram,25,ARI,G,27,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1586:40:00,58:46:00,0,0,,0,0,0,13
2022_2023,959,Jan Jeník,22,ARI,RW,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,1,11:49,5:55,1,4,20,2,4,0,0
2022_2023,960,David Jiříček,19,CBJ,D,4,0,0,0,-4,2,0,0,0,0,0,0,0,5,0,7,72:16:00,18:04,0,0,,7,9,1,2
